,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,S.No,Symbol,LTP,Point Change,% Change,Open,High,Low,Volume,Prev. Close,,S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low,
,,198,NIMB,200.8,1.1,0.55,190,204.2,190,"168,350.00",199.7,,198,NIMB,28,190,204.2,190,200.8,200.8,0,0,202.32,"168,350.00",199.7,"34,059,912.10",463,1.1,14.2,0.55,7.47,-0.76,199.91,198.11,234.9,184,
,,199,NIMBD90,"1,245.00",-21,-1.66,"1,266.00","1,266.00","1,245.00",35,"1,266.00",,199,NIMBD90,16.28,"1,266.00","1,266.00","1,245.00","1,245.00","1,245.00",0,0,"1,260.00",35,"1,266.00","44,100.00",2,-21,21,-1.66,1.69,-1.2,"1,222.62","1,195.04","1,425.00","1,140.00",
,,200,NIMBPO,145.5,-1.5,-1.02,143,147,143,"91,655.00",147,,200,NIMBPO,40.68,143,147,143,145.5,145.5,0,0,146.1,"91,655.00",147,"13,390,653.10",32,-1.5,4,-1.02,2.8,-0.41,153.17,155.13,174.9,139,
,,201,NLG,579,-5,-0.86,567.3,584.3,567.3,"3,859.00",584,,201,NLG,21.14,567.3,584.3,567.3,579,579,0,0,576.72,"3,859.00",584,"2,225,578.60",38,-5,17,-0.86,3,0.39,626.5,649.45,890,546,
,,202,NLIC,759.9,0.1,0.01,751,760,751,"22,489.00",759.8,,202,NLIC,33.86,751,760,751,759.9,759.9,0,0,758.02,"22,489.00",759.8,"17,047,046.20",135,0.1,9,0.01,1.2,0.25,769.48,780.52,872,702,
,,203,NLICL,572,11.9,2.12,566,579,564,"36,736.00",560.1,,203,NLICL,29.08,566,579,564,572,572,0,0,568.78,"36,736.00",560.1,"20,894,752.40",101,11.9,15,2.12,2.66,0.56,587.34,593.06,661,539,
,,204,NMB,248,-1.9,-0.76,237.5,253,237.5,"85,413.00",249.9,,204,NMB,29.57,237.5,253,237.5,248,248,0,0,249.46,"85,413.00",249.9,"21,306,777.10",214,-1.9,15.5,-0.76,6.53,-0.59,244.33,243.92,283,230,
,,205,NMB50,10.5,0.11,1.06,10.55,10.6,10.5,"32,115.00",10.39,,205,NMB50,37.28,10.55,10.6,10.5,10.5,10.5,0,0,10.58,"32,115.00",10.39,"339,832.25",8,0.11,0.1,1.06,0.95,-0.78,10.49,10.38,11.93,9.75,
,,206,NMBHF2,9.77,0.18,1.88,9.58,9.77,9.5,"14,041.00",9.59,,206,NMBHF2,32.07,9.58,9.77,9.5,9.77,9.77,0,0,9.65,"14,041.00",9.59,"135,543.07",16,0.18,0.27,1.88,2.84,1.19,9.68,9.49,10.2,8.57,
,,207,NMBMF,625,9,1.46,626,626,616,510,616,,207,NMBMF,23.43,626,626,616,625,625,0,0,620.14,510,616,"316,273.00",8,9,10,1.46,1.62,0.78,650.16,662.79,787.9,582,
,,208,NMFBS,"1,113.40",-6.6,-0.59,"1,120.00","1,120.00","1,113.00","4,457.00","1,120.00",,208,NMFBS,28.4,"1,120.00","1,120.00","1,113.00","1,113.40","1,113.40",0,0,"1,117.44","4,457.00","1,120.00","4,980,451.00",54,-6.6,7,-0.59,0.63,-0.36,"1,132.58","1,171.63","1,432.00","1,051.90",
,,209,NMIC,930,5,0.54,925,944,922,"1,902.00",925,,209,NMIC,32.37,925,944,922,930,930,0,0,926.41,"1,902.00",925,"1,762,028.30",97,5,22,0.54,2.39,0.39,"1,119.37","1,175.90","1,639.00",860,
,,210,NMLBBL,523.9,1.9,0.36,520,531,516,"4,606.00",522,,210,NMLBBL,25.96,520,531,516,523.9,523.9,0,0,525.83,"4,606.00",522,"2,421,973.70",50,1.9,15,0.36,2.91,-0.37,598.05,614.39,760,496.1,
,,211,NRIC,956,-14,-1.44,970,979.9,951.8,"21,392.00",970,,211,NRIC,25,970,979.9,951.8,956,956,0,0,966.1,"21,392.00",970,"20,666,868.20",198,-14,28.1,-1.44,2.95,-1.06,"1,049.09","1,134.91","1,842.00",865,
,,212,NRM,313,-2,-0.63,310.1,318,310.1,"3,250.00",315,,212,NRM,31.65,310.1,318,310.1,313,313,0,0,315.18,"3,250.00",315,"1,024,325.50",63,-2,7.9,-0.63,2.55,-0.7,382.76,398.05,590,295.1,
,,213,NRN,"1,417.00",-3,-0.21,"1,440.00","1,450.00","1,356.00","108,905.00","1,420.00",,213,NRN,28.22,"1,440.00","1,450.00","1,356.00","1,417.00","1,417.00",0,0,"1,391.68","108,905.00","1,420.00","151,560,667.70",347,-3,94,-0.21,6.93,1.79,"1,473.45","1,523.26","2,366.00","1,280.00",
,,214,NSIF2,10.67,0.01,0.09,10.67,10.88,10.67,"1,100.00",10.66,,214,NSIF2,20.34,10.67,10.88,10.67,10.67,10.67,0,0,10.75,"1,100.00",10.66,"11,822.00",6,0.01,0.21,0.09,1.97,-0.72,10.75,10.58,11.7,9.75,
,,215,NSY,9.35,-0.1,-1.06,9.3,9.67,9.15,"33,000.00",9.45,,215,NSY,40.88,9.3,9.67,9.15,9.35,9.35,0,0,9.6,"33,000.00",9.45,"316,840.00",26,-0.1,0.52,-1.06,5.68,-2.69,0,0,10.19,9,
,,216,NTC,860,-1,-0.12,870,875.1,857.1,"27,525.00",861,,216,NTC,33.56,870,875.1,857.1,860,860,0,0,865.53,"27,525.00",861,"23,823,621.60",265,-1,18,-0.12,2.1,-0.64,867.16,867.67,942.5,762.5,
,,217,NUBL,621.9,11.9,1.95,621,624.9,611,856,610,,217,NUBL,28.77,621,624.9,611,621.9,621.9,0,0,620.4,856,610,"531,062.10",26,11.9,13.9,1.95,2.27,0.24,668.54,691.86,815,582.2,
,,218,NWCL,709.9,-4.4,-0.62,710,710.2,697.1,"1,543.00",714.3,,218,NWCL,24.96,710,710.2,697.1,709.9,709.9,0,0,703.54,"1,543.00",714.3,"1,085,561.00",33,-4.4,13.1,-0.62,1.88,0.9,807.94,815.09,"1,045.00",691,
,,219,NYADI,372.8,2.8,0.76,366.3,377,366.3,"2,444.00",370,,219,NYADI,39.63,366.3,377,366.3,372.8,372.8,0,0,372.11,"2,444.00",370,"909,428.90",67,2.8,10.7,0.76,2.92,0.19,397.19,396.68,482,341,
,,220,OHL,678.6,0.6,0.09,684,684,658,"2,620.00",678,,220,OHL,47.09,684,684,658,678.6,678.6,0,0,662.68,"2,620.00",678,"1,736,233.70",35,0.6,26,0.09,3.95,2.35,703.92,705,916,633.1,
,,221,OMPL,936,-4,-0.43,921,950,920.1,"2,422.00",940,,221,OMPL,29.37,921,950,920.1,936,936,0,0,934.65,"2,422.00",940,"2,263,727.90",88,-4,29.9,-0.43,3.25,0.14,"1,174.10","1,203.61","1,575.90",848,
,,222,PBD84,"1,102.00",35,3.28,"1,070.00","1,102.00","1,070.00",125,"1,067.00",,222,PBD84,29.94,"1,070.00","1,102.00","1,070.00","1,102.00","1,102.00",0,0,"1,076.40",125,"1,067.00","134,550.00",2,35,32,3.28,2.99,2.32,"1,103.37","1,090.77","1,182.00","1,067.00",
,,223,PBLD87,"1,100.00",-1,-0.09,"1,100.00","1,100.00","1,100.00",25,"1,101.00",,223,PBLD87,16.29,"1,100.00","1,100.00","1,100.00","1,100.00","1,100.00",0,0,"1,100.00",25,"1,101.00","27,500.00",1,-1,0,-0.09,0,0,"1,079.93","1,063.47","1,150.00","1,021.30",
,,224,PCBL,246.5,-0.5,-0.2,247.5,249.8,245.2,"71,311.00",247,,224,PCBL,38.25,247.5,249.8,245.2,246.5,246.5,0,0,247.14,"71,311.00",247,"17,623,542.70",216,-0.5,4.6,-0.2,1.88,-0.26,241.13,243.07,275.9,225,
,,225,PCIL,650,-4,-0.61,650,671,641,"35,221.00",654,,225,PCIL,21.37,650,671,641,650,650,0,0,655.94,"35,221.00",654,"23,103,005.30",936,-4,30,-0.61,4.68,-0.91,0,0,"1,280.00",300,
,,226,PHCL,298,-1.7,-0.57,300,302.8,298,"41,767.00",299.7,,226,PHCL,25.59,300,302.8,298,298,298,0,0,298.67,"41,767.00",299.7,"12,474,451.40",196,-1.7,4.8,-0.57,1.61,-0.22,307.32,303.93,520,249.7,
,,227,PMHPL,318.5,3.5,1.11,315,325,309,"4,488.00",315,,227,PMHPL,26.01,315,325,309,318.5,318.5,0,0,318.44,"4,488.00",315,"1,429,144.00",34,3.5,16,1.11,5.18,0.02,344.9,339.16,468,287,
,,228,PMLI,441.3,-0.9,-0.2,445,446,441.3,"2,835.00",442.2,,228,PMLI,25.29,445,446,441.3,441.3,441.3,0,0,442.09,"2,835.00",442.2,"1,253,326.20",99,-0.9,4.7,-0.2,1.07,-0.18,474.62,482.37,543.6,424.2,
,,229,PPCL,348,2.1,0.61,328.7,348,328.7,"23,601.00",345.9,,229,PPCL,33.13,328.7,348,328.7,348,348,0,0,344.24,"23,601.00",345.9,"8,124,309.30",66,2.1,19.3,0.61,5.87,1.08,378.43,365.64,462,284.1,
,,230,PPL,322,-4,-1.23,310,329.8,310,"28,178.00",326,,230,PPL,28.81,310,329.8,310,322,322,0,0,324.68,"28,178.00",326,"9,148,796.00",137,-4,19.8,-1.23,6.39,-0.83,360.8,352.52,425,263.2,
,,231,PRIN,673.2,-6.8,-1,682,682,671,"1,453.00",680,,231,PRIN,29.33,682,682,671,673.2,673.2,0,0,675.09,"1,453.00",680,"980,901.70",23,-6.8,11,-1,1.64,-0.28,697.63,692.24,829,630,
,,232,PROFL,432,-1,-0.23,430,436,430,"2,347.00",433,,232,PROFL,23.36,430,436,430,432,432,0,0,432.61,"2,347.00",433,"1,015,336.40",19,-1,6,-0.23,1.4,-0.14,453.57,457.75,555,415,
,,233,PRSF,12.88,-0.05,-0.39,12.73,12.88,12.73,300,12.93,,233,PRSF,19.77,12.73,12.88,12.73,12.88,12.88,0,0,12.78,300,12.93,"3,834.00",3,-0.05,0.15,-0.39,1.18,0.78,12.41,11.81,13.61,9.85,
,,234,PRVU,196,-0.5,-0.25,187.7,199,187.7,"109,428.00",196.5,,234,PRVU,26.36,187.7,199,187.7,196,196,0,0,197.61,"109,428.00",196.5,"21,624,379.90",369,-0.5,11.3,-0.25,6.02,-0.82,198.09,194.92,241,179.9,
,,235,PSF,12,0.26,2.21,12,12,11.82,"19,500.00",11.74,,235,PSF,24.51,12,12,11.82,12,12,0,0,11.95,"19,500.00",11.74,"233,042.00",19,0.26,0.18,2.21,1.52,0.41,11.88,11.42,13,9.91,
,,236,PURE,850,-13,-1.51,851,873,844,"6,331.00",863,,236,PURE,26.67,851,873,844,850,850,0,0,850.94,"6,331.00",863,"5,387,271.60",104,-13,29,-1.51,3.44,-0.11,927.32,930.89,"1,262.00",706.2,
,,237,RADHI,730,1,0.14,700,742.6,700,"46,959.00",729,,237,RADHI,25.82,700,742.6,700,730,730,0,0,717.25,"46,959.00",729,"33,681,536.60",239,1,42.6,0.14,6.09,1.75,790.15,780.53,940,618.8,
,,238,RAWA,423.4,-6.6,-1.53,433.8,434,423.4,"22,450.00",430,,238,RAWA,29.74,433.8,434,423.4,423.4,423.4,0,0,428.66,"22,450.00",430,"9,623,494.30",125,-6.6,10.6,-1.53,2.5,-1.24,596.17,639.48,851.7,399,
,,239,RBBF40,9.22,0.19,2.1,9.2,9.27,9,"13,150.00",9.03,,239,RBBF40,18.29,9.2,9.27,9,9.22,9.22,0,0,9.11,"13,150.00",9.03,"119,847.80",18,0.19,0.27,2.1,3,1.15,9.45,0,10.36,8.95,
,,240,RBCL,"14,590.00",384,2.7,"14,251.00","14,590.00","14,250.00",50,"14,206.00",,240,RBCL,25.39,"14,251.00","14,590.00","14,250.00","14,590.00","14,590.00",0,0,"14,318.20",50,"14,206.00","715,910.00",3,384,340,2.7,2.39,1.86,"15,028.51","14,997.07","16,599.00","14,000.00",
,,241,RBCLPO,"11,380.00",-213,-1.84,"11,410.00","11,410.00","11,380.00",20,"11,593.00",,241,RBCLPO,33.9,"11,410.00","11,410.00","11,380.00","11,380.00","11,380.00",0,0,"11,395.00",20,"11,593.00","227,900.00",2,-213,30,-1.84,0.26,-0.13,"11,959.93","12,073.59","13,420.90","11,000.00",#REF!
,,242,RFPL,334.9,-0.4,-0.12,340,340,330.1,"19,056.00",335.3,,242,RFPL,28.63,340,340,330.1,334.9,334.9,0,0,335.57,"19,056.00",335.3,"6,394,540.40",131,-0.4,9.9,-0.12,3,-0.2,375.76,374.67,704,306,
,,243,RHGCL,262.9,-2.1,-0.79,258.3,266,258.3,"17,837.00",265,,243,RHGCL,23.9,258.3,266,258.3,262.9,262.9,0,0,262,"17,837.00",265,"4,673,362.00",114,-2.1,7.7,-0.79,2.98,0.34,287.87,278.26,353,217.2,
,,244,RHPL,257.3,-2.6,-1,255.5,260,255.5,"16,246.00",259.9,,244,RHPL,28.41,255.5,260,255.5,257.3,257.3,0,0,258.15,"16,246.00",259.9,"4,193,908.70",121,-2.6,4.5,-1,1.76,-0.33,280.02,277.86,350,251.3,
,,245,RIDI,367.8,-2.2,-0.59,370.2,376,366,"560,763.00",370,,245,RIDI,36.91,370.2,376,366,367.8,367.8,0,0,371.34,"560,763.00",370,"208,233,148.60",905,-2.2,10,-0.59,2.73,-0.96,341.88,303.57,393,203.5,
,,246,RLEL,909.9,24.2,2.73,865,916,865,"17,588.00",885.7,,246,RLEL,43.35,865,916,865,909.9,909.9,0,0,900.85,"17,588.00",885.7,"15,844,224.20",301,24.2,51,2.73,5.9,0.99,0,0,"1,592.30",300,
,,247,RLFL,466.8,1.8,0.39,469.6,470.7,460,"14,449.00",465,,247,RLFL,31.96,469.6,470.7,460,466.8,466.8,0,0,462.68,"14,449.00",465,"6,685,255.50",74,1.8,10.7,0.39,2.33,0.88,459.56,451.02,535,398,
,,248,RMF1,9.62,-0.16,-1.64,9.56,9.84,9.56,"13,900.00",9.78,,248,RMF1,26.97,9.56,9.84,9.56,9.62,9.62,0,0,9.7,"13,900.00",9.78,"134,879.80",14,-0.16,0.28,-1.64,2.93,-0.87,9.78,9.58,11.4,8.65,
,,249,RMF2,9.8,-0.27,-2.68,9.8,9.8,9.8,100,10.07,,249,RMF2,16.79,9.8,9.8,9.8,9.8,9.8,0,0,9.8,100,10.07,980,1,-0.27,0,-2.68,0,0,10.05,9.76,10.71,8.78,
,,250,RNLI,442.9,-1.6,-0.36,430,445,430,"9,208.00",444.5,,250,RNLI,32.89,430,445,430,442.9,442.9,0,0,442.53,"9,208.00",444.5,"4,074,855.40",245,-1.6,15,-0.36,3.49,0.08,463.72,468.67,520.2,416,
,,251,RSDC,640.5,2.3,0.36,642,645,640.2,"1,446.00",638.2,,251,RSDC,33.41,642,645,640.2,640.5,640.5,0,0,641.96,"1,446.00",638.2,"928,280.50",23,2.3,4.8,0.36,0.75,-0.23,668.88,659.21,790,578.7,
,,252,RSML,"2,780.00",-219,-7.3,"3,148.00","3,148.00","2,775.00","95,826.00","2,999.00",,252,RSML,26.51,"3,148.00","3,148.00","2,775.00","2,780.00","2,780.00",0,0,"2,883.22","95,826.00","2,999.00","276,287,011.90","1,983",-219,373,-7.3,13.44,-3.71,0,0,"5,049.00",300,
,,253,RSY,10.31,0.01,0.1,10.31,10.4,10.31,"2,000.00",10.3,,253,RSY,32.97,10.31,10.4,10.31,10.31,10.31,0,0,10.34,"2,000.00",10.3,"20,675.00",15,0.01,0.09,0.1,0.87,-0.27,10.15,9.85,10.7,8.63,
,,254,RURU,613,-1.1,-0.18,615,619,610,"6,021.00",614.1,,254,RURU,30.66,615,619,610,613,613,0,0,613.8,"6,021.00",614.1,"3,695,687.30",51,-1.1,9,-0.18,1.48,-0.13,654.85,676.66,830,591,
,,255,SABBL,"1,000.00",-45,-4.31,"1,085.00","1,085.00","1,000.00","20,763.00","1,045.00",,255,SABBL,22.31,"1,085.00","1,085.00","1,000.00","1,000.00","1,000.00",0,0,"1,020.98","20,763.00","1,045.00","21,198,519.20",423,-45,85,-4.31,8.5,-2.1,0,0,"2,000.00",300,
,,256,SADBL,416,-1.5,-0.36,420.9,424.9,416,"28,169.00",417.5,,256,SADBL,29.14,420.9,424.9,416,416,416,0,0,418.98,"28,169.00",417.5,"11,802,300.10",102,-1.5,8.9,-0.36,2.14,-0.72,417.89,412.69,484,376,
,,257,SAGAR,"1,779.90",69.9,4.09,"1,700.00","1,791.00","1,700.00","25,363.00","1,710.00",,257,SAGAR,41.24,"1,700.00","1,791.00","1,700.00","1,779.90","1,779.90",0,0,"1,760.23","25,363.00","1,710.00","44,644,757.40",271,69.9,91,4.09,5.35,1.11,"1,796.25",0,"2,439.00",319.5,
,,258,SAGF,10.4,0.35,3.48,10.15,10.4,10.15,"16,700.00",10.05,,258,SAGF,49.01,10.15,10.4,10.15,10.4,10.4,0,0,10.33,"16,700.00",10.05,"172,430.00",9,0.35,0.25,3.48,2.46,0.72,10.13,9.93,11.31,8.79,
,,259,SAHAS,677.7,12.7,1.91,670,683,666,"173,114.00",665,,259,SAHAS,40.48,670,683,666,677.7,677.7,0,0,675.14,"173,114.00",665,"116,875,975.00","1,085",12.7,17,1.91,2.55,0.38,629.11,614.07,716.6,535.3,
,,260,SAIL,"1,144.40",45.4,4.13,"1,060.00","1,229.00","1,055.00","132,563.00","1,099.00",,260,SAIL,42.79,"1,060.00","1,229.00","1,055.00","1,144.40","1,144.40",0,0,"1,135.60","132,563.00","1,099.00","150,538,208.00","1,335",45.4,174,4.13,16.49,0.77,"1,172.55",0,"1,690.00",301.7,
,,261,SALICO,600,-2.7,-0.45,611,611,600,"4,203.00",602.7,,261,SALICO,36.9,611,611,600,600,600,0,0,600.18,"4,203.00",602.7,"2,522,572.00",22,-2.7,11,-0.45,1.83,-0.03,606.24,604.29,728.9,570,
,,262,SANIMA,374.2,1.5,0.4,354.1,378,354.1,"92,433.00",372.7,,262,SANIMA,32.36,354.1,378,354.1,374.2,374.2,0,0,374.83,"92,433.00",372.7,"34,647,052.10",316,1.5,23.9,0.4,6.75,-0.17,353.45,341.75,390.6,295,
,,263,SANVI,605,1,0.17,596,620,596,"6,953.00",604,,263,SANVI,26.06,596,620,596,605,605,0,0,608.92,"6,953.00",604,"4,233,824.80",147,1,24,0.17,4.03,-0.65,723.32,713.03,"1,060.00",536,
,,264,SAPDBL,960,101.1,11.77,840,960,805,"208,760.00",858.9,,264,SAPDBL,49.01,840,960,805,960,960,0,0,843.09,"208,760.00",858.9,"176,003,548.50",666,101.1,155,11.77,19.25,12.18,835.31,833.72,"1,065.70",686,
,,265,SARBTM,795,4.9,0.62,799,799,790,"4,484.00",790.1,,265,SARBTM,39.69,799,799,790,795,795,0,0,791.47,"4,484.00",790.1,"3,548,941.90",56,4.9,9,0.62,1.14,0.44,847.55,859.64,"1,000.00",750,
,,266,SBCF,9.5,-0.1,-1.04,9.4,9.5,9.35,"20,630.00",9.6,,266,SBCF,24.41,9.4,9.5,9.35,9.5,9.5,0,0,9.4,"20,630.00",9.6,"194,000.00",13,-0.1,0.15,-1.04,1.6,1.01,9.74,9.53,11.57,8.82,
,,267,SBD87,"1,080.00",-7,-0.64,"1,100.00","1,100.00","1,080.00",100,"1,087.00",,267,SBD87,21.12,"1,100.00","1,100.00","1,080.00","1,080.00","1,080.00",0,0,"1,090.00",100,"1,087.00","109,000.00",2,-7,20,-0.64,1.85,-0.93,"1,088.31","1,072.24","1,210.00","1,030.00",
,,268,SBI,408,0,0,388,415,388,"12,594.00",408,,268,SBI,23.48,388,415,388,408,408,0,0,408.45,"12,594.00",408,"5,144,034.60",63,0,27,0,6.96,-0.11,403.67,402.57,441,363,
,,269,SBID83,"1,055.00",0,0,"1,055.00","1,055.00","1,055.00",25,"1,055.00",,269,SBID83,20.06,"1,055.00","1,055.00","1,055.00","1,055.00","1,055.00",0,0,"1,055.00",25,"1,055.00","26,375.00",2,0,0,0,0,0,"1,081.28","1,082.90","1,226.00","1,050.00",
,,270,SBL,420,5.6,1.35,394,424.7,394,"247,131.00",414.4,,270,SBL,40.19,394,424.7,394,420,420,0,0,419.67,"247,131.00",414.4,"103,713,778.90",431,5.6,30.7,1.35,7.79,0.08,394.05,382.67,424.7,320.5,
,,271,SBLD2091,"1,065.00",0,0,"1,065.00","1,065.00","1,065.00",25,"1,065.00",,271,SBLD2091,16.83,"1,065.00","1,065.00","1,065.00","1,065.00","1,065.00",0,0,"1,065.00",25,"1,065.00","26,625.00",1,0,0,0,0,0,"1,081.97",0,"1,150.00",825.35,
,,272,SBLD89,"1,240.00",0,0,"1,240.00","1,240.00","1,240.00",25,"1,240.00",,272,SBLD89,16.17,"1,240.00","1,240.00","1,240.00","1,240.00","1,240.00",0,0,"1,240.00",25,"1,240.00","31,000.00",1,0,0,0,0,0,"1,229.85",0,"1,450.00","1,190.00",
,,273,SCB,651,0,0,618.5,665,618.5,"17,434.00",651,,273,SCB,28.67,618.5,665,618.5,651,651,0,0,652.7,"17,434.00",651,"11,379,156.80",93,0,46.5,0,7.52,-0.26,650.76,645.54,712.6,594.9,
,,274,SEF,9.79,-0.01,-0.1,9.8,10.09,9.7,"29,870.00",9.8,,274,SEF,29.57,9.8,10.09,9.7,9.79,9.79,0,0,9.92,"29,870.00",9.8,"296,427.40",15,-0.01,0.39,-0.1,4.02,-1.37,9.98,9.78,11.53,8.6,
,,275,SFEF,10.1,0.1,1,10,10.1,10,"12,300.00",10,,275,SFEF,29.57,10,10.1,10,10.1,10.1,0,0,10.08,"12,300.00",10,"123,959.92",4,0.1,0.1,1,1,0.22,10.04,9.8,11.12,8.82,
,,276,SFMF,10.25,0.1,0.99,10.25,10.25,10.25,"4,832.00",10.15,,276,SFMF,39.97,10.25,10.25,10.25,10.25,10.25,0,0,10.25,"4,832.00",10.15,"49,528.00",1,0.1,0,0.99,0,0,10.37,10.2,11.74,9.4,
,,277,SGHC,316.9,-0.1,-0.03,317,322.9,312,"49,048.00",317,,277,SGHC,38.64,317,322.9,312,316.9,316.9,0,0,316.34,"49,048.00",317,"15,515,813.80",183,-0.1,10.9,-0.03,3.49,0.18,376.75,381.12,487.6,296,
,,278,SGHL,529.6,0.6,0.11,520,544.8,520,"101,464.00",529,,278,SGHL,37.54,520,544.8,520,529.6,529.6,0,0,532.32,"101,464.00",529,"54,010,877.80","3,825",0.6,24.8,0.11,4.77,-0.51,0,0,587,299.3,
,,279,SGIC,463,-2,-0.43,469,469,459.1,"8,193.00",465,,279,SGIC,25.98,469,469,459.1,463,463,0,0,461.49,"8,193.00",465,"3,781,009.20",100,-2,9.9,-0.43,2.16,0.33,479.59,478.55,601.8,437,
,,280,SHEL,307,-0.7,-0.23,307,309,306.6,"45,753.00",307.7,,280,SHEL,33.36,307,309,306.6,307,307,0,0,307.71,"45,753.00",307.7,"14,078,483.30",198,-0.7,2.4,-0.23,0.78,-0.23,311.72,303.02,361,262,
,,281,SHINE,411.9,-1.1,-0.27,407.4,415,407.4,"8,517.00",413,,281,SHINE,23.32,407.4,415,407.4,411.9,411.9,0,0,411.25,"8,517.00",413,"3,502,623.00",45,-1.1,7.6,-0.27,1.87,0.16,411.08,408.94,460,382,
,,282,SHIVM,646.5,4.5,0.7,642,650,642,"71,310.00",642,,282,SHIVM,32.61,642,650,642,646.5,646.5,0,0,646.32,"71,310.00",642,"46,089,393.40",285,4.5,8,0.7,1.25,0.03,654.85,636.8,730,524,
,,283,SHL,500,-1,-0.2,500,504,498,"23,716.00",501,,283,SHL,28.22,500,504,498,500,500,0,0,501.38,"23,716.00",501,"11,890,689.30",64,-1,6,-0.2,1.2,-0.28,500.31,502.14,580,464,
,,284,SHLB,"1,489.80",15.8,1.07,"1,474.00","1,511.00","1,430.00","1,192.00","1,474.00",,284,SHLB,48.59,"1,474.00","1,511.00","1,430.00","1,489.80","1,489.80",0,0,"1,437.96","1,192.00","1,474.00","1,714,046.00",23,15.8,81,1.07,5.66,3.48,"1,531.00","1,590.68","2,147.00","1,395.00",
,,285,SHPC,503,2,0.4,504,508,500.3,"29,198.00",501,,285,SHPC,27.1,504,508,500.3,503,503,0,0,502.32,"29,198.00",501,"14,666,639.50",94,2,7.7,0.4,1.54,0.14,522.08,523.39,612,475,
,,286,SICL,617,4,0.65,620,629.9,616.1,"11,375.00",613,,286,SICL,40.93,620,629.9,616.1,617,617,0,0,618.93,"11,375.00",613,"7,040,291.00",60,4,13.8,0.65,2.24,-0.31,629.79,631.99,790,588.8,
,,287,SIFC,514.2,-4.8,-0.92,510,525,510,"24,228.00",519,,287,SIFC,37.68,510,525,510,514.2,514.2,0,0,513.15,"24,228.00",519,"12,432,545.00",54,-4.8,15,-0.92,2.94,0.2,559.18,544.25,687.4,459,
,,288,SIGS2,10.81,0.31,2.95,10.8,10.81,10.8,"10,000.00",10.5,,288,SIGS2,46.75,10.8,10.81,10.8,10.81,10.81,0,0,10.8,"10,000.00",10.5,"108,020.50",5,0.31,0.01,2.95,0.09,0.07,10.25,9.97,11.7,8.9,
,,289,SIGS3,10.55,0.13,1.25,10.47,10.78,10.47,"2,056.00",10.42,,289,SIGS3,34.53,10.47,10.78,10.47,10.55,10.55,0,0,10.71,"2,056.00",10.42,"22,011.68",5,0.13,0.31,1.25,2.96,-1.48,10.59,10.25,11.58,8.5,
,,290,SIKLES,560,1,0.18,569.9,569.9,556.3,"11,913.00",559,,290,SIKLES,27.67,569.9,569.9,556.3,560,560,0,0,558.38,"11,913.00",559,"6,651,990.90",46,1,13.6,0.18,2.44,0.29,596.11,602.27,"1,177.00",540,
,,291,SINDU,721.9,-2,-0.28,716.3,729.9,716.3,"11,190.00",723.9,,291,SINDU,43.76,716.3,729.9,716.3,721.9,721.9,0,0,723.14,"11,190.00",723.9,"8,091,928.70",94,-2,13.6,-0.28,1.9,-0.17,746.65,741.02,919.9,608,
,,292,SIPD,697,17,2.5,661,709.6,661,"46,085.00",680,,292,SIPD,42.46,661,709.6,661,697,697,0,0,695.31,"46,085.00",680,"32,043,492.40",616,17,48.6,2.5,7.35,0.24,0,0,"1,216.80",284.3,
,,293,SJCL,273,-2,-0.73,272,276,271,"4,175.00",275,,293,SJCL,23.41,272,276,271,273,273,0,0,273.87,"4,175.00",275,"1,143,404.20",69,-2,5,-0.73,1.85,-0.32,299.78,295.94,365,263.2,
,,294,SJLIC,417,-2,-0.48,412,422,412,"14,940.00",419,,294,SJLIC,30.96,412,422,412,417,417,0,0,418.42,"14,940.00",419,"6,251,200.20",135,-2,10,-0.48,2.43,-0.34,435.23,440.72,489.9,390,
,,295,SKBBL,759.1,2.1,0.28,757,761.1,756.5,"14,511.00",757,,295,SKBBL,27.58,757,761.1,756.5,759.1,759.1,0,0,759.18,"14,511.00",757,"11,016,501.20",99,2.1,4.6,0.28,0.61,-0.01,768.1,790.51,954.8,740,
,,296,SKHEL,993,15,1.53,965,"1,023.00",945,"1,821.00",978,,296,SKHEL,17.84,965,"1,023.00",945,993,993,0,0,983.47,"1,821.00",978,"1,790,892.20",75,15,78,1.53,8.25,0.96,0,0,"2,069.40",284.3,
,,297,SKHL,914,30,3.39,884,980,857.5,"15,442.00",884,,297,SKHL,34.43,884,980,857.5,914,914,0,0,907.49,"15,442.00",884,"14,013,497.50",421,30,122.5,3.39,14.29,0.71,0,0,"1,360.00",300,
,,298,SLBBL,809,6,0.75,815,815,808,"3,294.00",803,,298,SLBBL,27.18,815,815,808,809,809,0,0,810.24,"3,294.00",803,"2,668,920.40",41,6,7,0.75,0.87,-0.15,823.9,841.56,"1,099.00",770.1,
