,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,S.No,Symbol,LTP,Point Change,% Change,Open,High,Low,Volume,Prev. Close,,S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low,
,,300,SLBBL,807,5,0.62,761.9,808.9,761.9,"17,092.00",802,,300,SLBBL,-,761.9,808.9,761.9,807,807,0,0,789.58,"17,092.00",802,"13,495,541.60",117,5,47,0.62,6.17,2.16,822.11,838.31,998,761.9,
,,301,SLBSL,927,-18.9,-2,930,940,927,545,945.9,,301,SLBSL,-,930,940,927,927,927,0,0,931.4,545,945.9,"507,615.00",15,-18.9,13,-2,1.4,-0.48,"1,218.17","1,252.17","1,612.00",925,
,,302,SLCF,10.4,0.7,7.22,9.42,10.49,9.41,"21,796.00",9.7,,302,SLCF,-,9.42,10.49,9.41,10.4,10.4,0,0,10.38,"21,796.00",9.7,"226,301.15",26,0.7,1.08,7.22,11.48,0.17,9.91,9.71,11.77,8.6,
,,303,SMATA,724,2,0.28,725,730,717.1,"1,105.00",722,,303,SMATA,-,725,730,717.1,724,724,0,0,720.61,"1,105.00",722,"796,275.30",37,2,12.9,0.28,1.8,0.47,772.74,782.29,"1,055.00",713.5,
,,304,SMB,"1,801.00",-26.9,-1.47,"1,810.00","1,811.00","1,801.00",327,"1,827.90",,304,SMB,-,"1,810.00","1,811.00","1,801.00","1,801.00","1,801.00",0,0,"1,806.29",327,"1,827.90","590,657.00",9,-26.9,10,-1.47,0.56,-0.29,"1,832.81","1,877.92","2,373.50","1,699.00",
,,305,SMFBS,"1,422.10",-54.9,-3.72,"1,550.80","1,550.80","1,422.10","1,037.00","1,477.00",,305,SMFBS,-,"1,550.80","1,550.80","1,422.10","1,422.10","1,422.10",0,0,"1,441.22","1,037.00","1,477.00","1,494,540.70",28,-54.9,128.7,-3.72,9.05,-1.34,"1,598.30","1,628.44","1,930.00","1,420.00",
,,306,SMH,507.6,-4.4,-0.86,515.9,516,507.3,"3,094.00",512,,306,SMH,-,515.9,516,507.3,507.6,507.6,0,0,509.78,"3,094.00",512,"1,577,262.20",42,-4.4,8.7,-0.86,1.71,-0.43,577.21,638.58,"1,024.80",482.6,
,,307,SMHL,498.8,2.8,0.56,494,501,491.3,"69,353.00",496,,307,SMHL,-,494,501,491.3,498.8,498.8,0,0,498.51,"69,353.00",496,"34,573,166.40",213,2.8,9.7,0.56,1.97,0.06,495.27,540.35,989,443,
,,308,SMJC,480,47.8,11.06,432,480,430,"18,925.00",432.2,,308,SMJC,-,432,480,430,480,480,0,0,436.78,"18,925.00",432.2,"8,265,972.30",162,47.8,50,11.06,11.63,9.01,465.61,477.18,596.7,418,
,,309,SMPDA,748,-5,-0.66,741.6,750,741.6,"1,791.00",753,,309,SMPDA,-,741.6,750,741.6,748,748,0,0,744.16,"1,791.00",753,"1,332,789.30",35,-5,8.4,-0.66,1.13,0.51,831.84,852.55,"1,064.00",730,
,,310,SNLI,408.3,-2.7,-0.66,412,414,407,"8,967.00",411,,310,SNLI,-,412,414,407,408.3,408.3,0,0,408.72,"8,967.00",411,"3,664,992.50",200,-2.7,7,-0.66,1.72,-0.1,449.49,461.44,528.3,406,
,,311,SNORL,910,15,1.68,894,917,890.4,"30,927.00",895,,311,SNORL,-,894,917,890.4,910,910,0,0,910.66,"30,927.00",895,"28,163,887.70",589,15,26.6,1.68,2.99,-0.07,0,0,"1,017.10",298.7,
,,312,SOHL,709,38,5.66,671,709,660,"554,842.00",671,,312,SOHL,-,671,709,660,709,709,0,0,692.98,"554,842.00",671,"384,493,712.50","2,489",38,49,5.66,7.42,2.26,0,0,875.5,300,
,,313,SONA,400.5,-2.5,-0.62,403,405,400,"17,974.00",403,,313,SONA,-,403,405,400,400.5,400.5,0,0,401.21,"17,974.00",403,"7,211,430.50",246,-2.5,5,-0.62,1.25,-0.18,435.33,433.07,510,398,
,,314,SOPL,795,-1,-0.13,790,800.8,790,"30,604.00",796,,314,SOPL,-,790,800.8,790,795,795,0,0,796.81,"30,604.00",796,"24,385,514.80",865,-1,10.8,-0.13,1.37,-0.23,0,0,"1,217.00",276.5,
,,315,SPC,414,-4.5,-1.08,407.4,414,407.2,"2,260.00",418.5,,315,SPC,-,407.4,414,407.2,414,414,0,0,409.24,"2,260.00",418.5,"924,873.00",41,-4.5,6.8,-1.08,1.67,1.15,460.94,477.41,577,400,
,,316,SPDL,368,-4,-1.08,367,370,364,"16,229.00",372,,316,SPDL,-,367,370,364,368,368,0,0,365.72,"16,229.00",372,"5,935,253.20",82,-4,6,-1.08,1.65,0.62,398.59,401.98,474,345,
,,317,SPHL,526.5,-5.5,-1.03,558,558,519,"5,327.00",532,,317,SPHL,-,558,558,519,526.5,526.5,0,0,532.2,"5,327.00",532,"2,835,042.20",44,-5.5,39,-1.03,7.51,-1.08,548.58,550.89,708,477.1,
,,318,SPIL,685.1,-11.5,-1.65,681.2,685.5,681.2,"1,359.00",696.6,,318,SPIL,-,681.2,685.5,681.2,685.1,685.1,0,0,684.8,"1,359.00",696.6,"930,638.50",20,-11.5,4.3,-1.65,0.63,0.04,712.15,713.45,844.1,625,
,,319,SPL,656.5,-1.5,-0.23,640,657.5,640,"1,022.00",658,,319,SPL,-,640,657.5,640,656.5,656.5,0,0,652.92,"1,022.00",658,"667,288.80",10,-1.5,17.5,-0.23,2.73,0.54,702.1,758.93,"1,000.00",606.4,
,,320,SRLI,369,-1.5,-0.4,369,371.9,368.3,"9,155.00",370.5,,320,SRLI,-,369,371.9,368.3,369,369,0,0,369.46,"9,155.00",370.5,"3,382,385.70",162,-1.5,3.6,-0.4,0.98,-0.12,391.58,393.75,437.7,363.9,
,,321,SSHL,203,-1.6,-0.78,207.8,207.8,201.5,"43,538.00",204.6,,321,SSHL,-,207.8,207.8,201.5,203,203,0,0,202.65,"43,538.00",204.6,"8,823,103.20",166,-1.6,6.3,-0.78,3.13,0.17,211.26,197.4,251,151,
,,322,STC,"5,170.00",-30,-0.58,"5,280.00","5,290.00","5,156.00",825,"5,200.00",,322,STC,-,"5,280.00","5,290.00","5,156.00","5,170.00","5,170.00",0,0,"5,199.95",825,"5,200.00","4,289,956.00",14,-30,134,-0.58,2.6,-0.58,"5,581.12","5,541.48","6,335.90","4,832.00",
,,323,SWASTIK,"1,971.00",-29,-1.45,"2,000.00","2,000.00","1,950.00",455,"2,000.00",,323,SWASTIK,-,"2,000.00","2,000.00","1,950.00","1,971.00","1,971.00",0,0,"1,974.84",455,"2,000.00","898,552.00",19,-29,50,-1.45,2.56,-0.19,"2,410.43","2,350.81","3,400.00",391.7,
,,324,SWBBL,675,0.8,0.12,674.2,684,665.1,"6,584.00",674.2,,324,SWBBL,-,674.2,684,665.1,675,675,0,0,673.98,"6,584.00",674.2,"4,437,514.50",61,0.8,18.9,0.12,2.84,0.15,725.57,738.79,928,630.5,
,,325,SWMF,605.3,-9.7,-1.58,610,610,605.3,566,615,,325,SWMF,-,610,610,605.3,605.3,605.3,0,0,607.38,566,615,"343,778.30",16,-9.7,4.7,-1.58,0.78,-0.34,658.23,667.52,774.6,586.2,
,,326,SYPNL,"1,296.00",3,0.23,"1,357.60","1,357.60","1,290.00","30,705.00","1,293.00",,326,SYPNL,-,"1,357.60","1,357.60","1,290.00","1,296.00","1,296.00",0,0,"1,302.04","30,705.00","1,293.00","39,979,157.40",442,3,67.6,0.23,5.24,-0.47,"1,555.65",0,"2,255.90",319.8,
,,327,TAMOR,469,12,2.63,456,470,455.3,"126,173.00",457,,327,TAMOR,-,456,470,455.3,469,469,0,0,463.92,"126,173.00",457,"58,534,123.40",485,12,14.7,2.63,3.23,1.08,445.47,449.76,526,396.4,
,,328,TPC,365.6,2.2,0.61,363.4,368,363.4,"10,731.00",363.4,,328,TPC,-,363.4,368,363.4,365.6,365.6,0,0,365.73,"10,731.00",363.4,"3,924,667.90",66,2.2,4.6,0.61,1.27,-0.04,375.32,371.49,450,270.1,
,,329,TPKHL,550.1,8.1,1.49,515.9,555,515.9,"36,340.00",542,,329,TPKHL,-,515.9,555,515.9,550.1,550.1,0,0,548.33,"36,340.00",542,"19,926,239.50","1,168",8.1,39.1,1.49,7.58,0.32,0,0,772.5,300,
,,330,TRH,825,-15,-1.79,816,825,805,"17,444.00",840,,330,TRH,-,816,825,805,825,825,0,0,809.2,"17,444.00",840,"14,115,693.30",61,-15,20,-1.79,2.48,1.92,769.52,753.37,992,681.1,
,,331,TSHL,362,1,0.28,369,369,360,"3,439.00",361,,331,TSHL,-,369,369,360,362,362,0,0,361.4,"3,439.00",361,"1,242,849.50",50,1,9,0.28,2.5,0.17,568.99,627.27,900,308.1,
,,332,TTL,710,-4,-0.56,714,720,710,"9,793.00",714,,332,TTL,-,714,720,710,710,710,0,0,713.86,"9,793.00",714,"6,990,832.00",221,-4,10,-0.56,1.41,-0.54,811.36,820.07,"1,173.00",670,
,,333,TVCL,465.4,-9.6,-2.02,471,471,465.4,"5,679.00",475,,333,TVCL,-,471,471,465.4,465.4,465.4,0,0,466.64,"5,679.00",475,"2,650,067.50",31,-9.6,5.6,-2.02,1.2,-0.27,537.15,506.62,689,377.6,
,,334,UAIL,428,-7.6,-1.74,433,436,428,"15,116.00",435.6,,334,UAIL,-,433,436,428,428,428,0,0,432.3,"15,116.00",435.6,"6,534,673.70",115,-7.6,8,-1.74,1.87,-1.01,457.18,457.63,550,421,
,,335,UHEWA,620,-8.9,-1.42,647,647,600,"39,724.00",628.9,,335,UHEWA,-,647,647,600,620,620,0,0,611.9,"39,724.00",628.9,"24,307,113.30",272,-8.9,47,-1.42,7.83,1.31,590.64,586.9,692.6,521,
,,336,ULBSL,"2,710.00",-35,-1.28,"2,630.00","2,716.00","2,626.00",607,"2,745.00",,336,ULBSL,-,"2,630.00","2,716.00","2,626.00","2,710.00","2,710.00",0,0,"2,666.03",607,"2,745.00","1,618,281.10",29,-35,90,-1.28,3.43,1.62,"2,994.30","3,168.94","4,325.00","2,625.00",
,,337,ULHC,340.5,-1.5,-0.44,342,346,333.3,"14,754.00",342,,337,ULHC,-,342,346,333.3,340.5,340.5,0,0,339.78,"14,754.00",342,"5,013,047.20",135,-1.5,12.7,-0.44,3.81,0.21,466.1,468.21,599,332,
,,338,UMHL,588.8,3.8,0.65,580,594.4,580,"85,030.00",585,,338,UMHL,-,580,594.4,580,588.8,588.8,0,0,586.39,"85,030.00",585,"49,860,712.00",196,3.8,14.4,0.65,2.48,0.41,594.82,591.48,706,495,
,,339,UMRH,524,-4.5,-0.85,526.6,528,521.1,"9,105.00",528.5,,339,UMRH,-,526.6,528,521.1,524,524,0,0,524.22,"9,105.00",528.5,"4,773,016.80",37,-4.5,6.9,-0.85,1.32,-0.04,542.22,548.2,666.5,512,
,,340,UNHPL,370,-4,-1.07,378,378.1,368,"22,611.00",374,,340,UNHPL,-,378,378.1,368,370,370,0,0,371.11,"22,611.00",374,"8,391,198.50",128,-4,10.1,-1.07,2.74,-0.3,448.38,462.31,571,368,
,,341,UNLB,"1,269.80",6.9,0.55,"1,298.00","1,300.70","1,245.00",302,"1,262.90",,341,UNLB,-,"1,298.00","1,300.70","1,245.00","1,269.80","1,269.80",0,0,"1,263.91",302,"1,262.90","381,701.00",11,6.9,55.7,0.55,4.47,0.46,"1,486.52","1,633.07","2,320.00","1,213.00",
,,342,UPCL,346.5,-1.5,-0.43,350,350.1,346,"22,370.00",348,,342,UPCL,-,350,350.1,346,346.5,346.5,0,0,347.83,"22,370.00",348,"7,781,022.60",102,-1.5,4.1,-0.43,1.18,-0.38,371.74,371.31,430.4,326.9,
,,343,UPPER,192.5,-1,-0.52,192,194,192,"66,450.00",193.5,,343,UPPER,-,192,194,192,192.5,192.5,0,0,192.59,"66,450.00",193.5,"12,797,625.30",302,-1,2,-0.52,1.04,-0.05,203.02,195.14,242.6,166,
,,344,USHEC,505,3.8,0.76,501.2,505,491.6,"12,042.00",501.2,,344,USHEC,-,501.2,505,491.6,505,505,0,0,501.46,"12,042.00",501.2,"6,038,607.20",83,3.8,13.4,0.76,2.73,0.7,495.91,488.26,539.1,432,
,,345,USHL,544,1,0.18,570.1,570.1,525,"4,633.00",543,,345,USHL,-,570.1,570.1,525,544,544,0,0,539.89,"4,633.00",543,"2,501,316.50",38,1,45.1,0.18,8.59,0.76,625.03,680.06,945,468.1,
,,346,USLB,"1,115.00",-6,-0.54,"1,101.00","1,122.70","1,090.00",889,"1,121.00",,346,USLB,-,"1,101.00","1,122.70","1,090.00","1,115.00","1,115.00",0,0,"1,114.29",889,"1,121.00","990,607.00",25,-6,32.7,-0.54,3,0.06,"1,296.16","1,382.50","2,420.00","1,090.00",
,,347,VLBS,658.9,0.9,0.14,658,670,650.1,675,658,,347,VLBS,-,658,670,650.1,658.9,658.9,0,0,660.8,675,658,"446,037.40",51,0.9,19.9,0.14,3.06,-0.29,719.69,737.87,890,640,
,,348,VLUCL,410,-3,-0.73,410,412.9,405.2,"5,297.00",413,,348,VLUCL,-,410,412.9,405.2,410,410,0,0,408.22,"5,297.00",413,"2,162,315.30",75,-3,7.7,-0.73,1.9,0.44,496.15,521.36,652,405.2,
,,349,WNLB,"1,312.00",11,0.85,"1,301.00","1,320.00","1,280.00",408,"1,301.00",,349,WNLB,-,"1,301.00","1,320.00","1,280.00","1,312.00","1,312.00",0,0,"1,295.54",408,"1,301.00","528,581.00",20,11,40,0.85,3.13,1.25,"1,447.49","1,551.89","2,255.00","1,242.10",
,,350,YMHL,637,14,2.25,615.1,670,600,"49,721.00",623,,350,YMHL,-,615.1,670,600,637,637,0,0,629.96,"49,721.00",623,"31,322,353.30","1,023",14,70,2.25,11.67,1.1,0,0,797.6,300,
